id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3351640,Luxury Apt Victoria-Centro Malaga. Private Parking,9291498,Antonio,,Centro,36.72408,-4.41579,Entire home/apt,137,2,102,2020-08-06,1.37,4,346
3353633,Malaga center : room with terrace,16901356,Daniel,,Centro,36.72636,-4.42453,Private room,15,5,185,2020-10-18,2.47,1,168
3362270,Great & Calm Apartment City Center.-Fully Equipped,14077041,Christian,,Centro,36.72383,-4.42335,Entire home/apt,59,4,173,2019-10-03,2.31,1,364
3366628,Cómoda habitación,16862674,Antonio,,Centro,36.72054,-4.42343,Private room,20,2,43,2020-10-13,0.57,3,8
3454407,Center of Málaga,3777398,Alicia Y Julia,,Centro,36.72245,-4.42514,Entire home/apt,40,2,209,2020-03-08,3.06,1,11
3493222,Luxury Executive Suite,17589912,Antonio / Manuel,,Centro,36.71678,-4.41238,Entire home/apt,141,1,74,2020-08-06,1.01,5,351
3515984,Dúplex playa y centro (La casita),2426898,Inmaculada,,Centro,36.7225,-4.40479,Entire home/apt,50,4,16,2020-04-11,0.31,2,365
3524357,Granada 3 FreshApartments by Bossh Hotels,6788392,Pepe Y Ana,,Centro,36.72129,-4.41747,Entire home/apt,34,2,51,2020-08-21,0.67,3,136
3569477,Amplio piso en barriada la luz,17971688,Marivi,,Carretera de Cadiz,36.69739,-4.45539,Entire home/apt,49,3,25,2020-03-08,0.33,1,364
3598377,¿Cómo late el Corazón de Málaga?,18129986,Miguel Ángel,,Centro,36.7242,-4.42027,Entire home/apt,40,5,41,2016-06-14,0.54,1,0
3621327,Cheap Room Plaza Merced B,6478123,Michael,,Centro,36.72269,-4.41678,Private room,14,1,61,2020-10-09,0.80,6,84
3626464,Bright Central Hostel w. Sun Terrace (Double Room),338832,Christina & Victor,,Centro,36.72176,-4.42802,Private room,29,1,94,2020-10-02,1.30,13,214
3670696,Apartament 2 Rooms Malaga center + free parking,18630061,Ramón Y Rocío,,Centro,36.72468,-4.42413,Entire home/apt,100,5,54,2019-08-07,0.71,1,302
3674590,APARTMENT RIGHT ON THE BEACH,18655665,Adolfo,,Centro,36.71779,-4.4118,Entire home/apt,41,2,215,2020-10-07,2.85,1,321
3680767,Apartment in the Heart of Malaga.,15749330,Jorge Y Rocio,,Centro,36.7243,-4.41612,Entire home/apt,31,2,1,2015-07-21,0.02,34,365
3682539,Duplex Centro Malaga,18722382,Juancar,,Bailen-Miraflores,36.72462,-4.43249,Entire home/apt,52,2,44,2020-08-03,0.69,1,306
3687984,Nice flat with 2 bedrooms,18760636,Carmen,,Centro,36.7276,-4.41781,Entire home/apt,70,60,4,2016-08-12,0.06,1,315
3707180,"Casa centro y cercana playa, sin trato con vecinos",17767490,Francisco,,Centro,36.72246,-4.41737,Entire home/apt,40,3,59,2019-08-25,0.78,1,302
3794909,Habitacion nº 3 VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72149,-4.47213,Private room,17,1,23,2019-09-19,0.31,5,333
3799004,Hostel-Room with Balcony in Center (monthly rent),338832,Christina & Victor,,Centro,36.72061,-4.42702,Private room,11,30,0,,,13,338
3810338,piso para  veranear VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72155,-4.47204,Entire home/apt,225,1,6,2019-08-24,0.09,5,363
3810582,HABITACION TRIPLE VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72156,-4.47038,Private room,18,1,30,2019-09-29,0.40,5,363
3814045,Habitación primera con terraza VFT/MA/09571,16411274,Rafael,,Teatinos-Universidad,36.72189,-4.47218,Private room,18,1,26,2019-10-01,0.40,5,302
3831928,3-Room Garden Condo with Pool,19113985,Gerd,,Este,36.72562,-4.38263,Entire home/apt,70,7,36,2020-02-29,0.48,1,302
3841561,Piso 5 min. centro histórico,243076559,Juan Manuel,,Centro,36.72797,-4.42387,Entire home/apt,125,2,55,2020-02-23,0.73,1,364
3854251,Beach front Malaga-Huelin,5120420,Nuria,,Carretera de Cadiz,36.70214,-4.43533,Entire home/apt,122,3,43,2020-08-09,0.73,5,146
3923729,Apartamento en Centro Historico 2,20326063,Ernesto Y Angeles,,Centro,36.72298,-4.41898,Entire home/apt,56,5,49,2020-01-18,0.69,3,363
3936665,New House  Malaga Costa del Sol,12505395,Juan Carlos M.,,Este,36.74029,-4.37274,Entire home/apt,61,3,53,2020-09-04,0.79,3,352
3988627,"Cozy Penthouse Malaga Center, car park included",20339448,Carlos,,Centro,36.72293,-4.42045,Entire home/apt,53,2,157,2020-10-12,2.35,1,122
3992497,APARTAMENTO MINIMAL ROOMS 1 Dormitorio (uso 2 pax),14173089,Clara,,Centro,36.72405,-4.41602,Entire home/apt,180,2,0,,,1,364
4015715,Cosy duplex in the heart of town,3736574,Maria Laura,,Centro,36.72438,-4.43043,Entire home/apt,35,2,226,2020-02-17,3.21,2,179
4066624,Loft Apartment in El Candado Malaga,17556274,Fernando,,Este,36.71767,-4.34566,Entire home/apt,28,2,75,2020-08-31,1.02,5,361
4066844,Penthouse with Terrace Old Town .   Parking  free,9744958,Ana,,Centro,36.72514,-4.42217,Entire home/apt,56,2,250,2020-10-02,3.45,3,271
4071059,Buhardilla en centro histórico,21115381,Pedro,,Centro,36.72251,-4.42235,Entire home/apt,54,6,26,2020-07-21,0.68,1,112
4073128,Grande maison de charme,1856625,Jean-Marc,,Este,36.72253,-4.36446,Entire home/apt,110,4,36,2020-02-05,0.49,1,181
4079653,VERY LUMINOUS APARTMENT,21160988,MCarmen,,Centro,36.72294,-4.43041,Entire home/apt,49,2,76,2020-08-09,1.76,1,179
4087296,Beach Malagueta-Canovas 7 people,5120420,Nuria,,Centro,36.71917,-4.41126,Entire home/apt,96,3,34,2020-02-15,0.55,5,191
4088659,Del Parque Flats Letran,21176876,"Del Parque Flats, S.L.",,Centro,36.72401,-4.41833,Entire home/apt,48,2,243,2020-03-06,3.27,1,334
4099894,Apart. Centrico.Corte Ingles. Ideal.  €49,21265644,Sonia,,Centro,36.72101,-4.43102,Entire home/apt,49,3,35,2020-02-26,0.51,1,269
4115671,My cozy & quiet apartment in the center,21352724,Mireia,,Centro,36.72385,-4.42333,Entire home/apt,119,2,61,2020-02-26,1.43,1,365
4134686,"Exclusive 47 m2 Apt, terrace, Great View,Centre",15191956,Erik,,Centro,36.73018,-4.41503,Entire home/apt,49,5,42,2020-08-18,0.61,4,365
4163325,Penthouse Cathedral Terrace WIF 2BR,4884962,Esther & Sara,,Centro,36.72038,-4.41999,Entire home/apt,56,2,138,2020-02-24,1.88,13,319
4196578,Habitacion luminosa y céntrica,3746351,Macarena,,Palma-Palmilla,36.73209,-4.43514,Private room,22,1,42,2019-09-18,0.58,1,89
4210675,Habitación amplia con cama de matrimonio,21849196,Inma,,Carretera de Cadiz,36.70257,-4.44067,Private room,17,60,187,2020-01-22,2.65,1,334
4256300,Apartamento céntrico con parking,762113,Salvador,,Centro,36.7237,-4.42753,Entire home/apt,53,2,181,2020-09-27,2.48,1,29
4270359,Nice & romantic Penthouse Center,12379609,Carmen,,Centro,36.72848,-4.41454,Entire home/apt,45,2,267,2020-09-02,3.65,2,349
4277536,Apartamento centro de Málaga,21924783,Angel,,Centro,36.72029,-4.42442,Entire home/apt,45,3,210,2020-09-30,2.85,1,311
4290048,very centric apartment,22272795,Johnny,,Cruz De Humilladero,36.71824,-4.43467,Entire home/apt,114,2,5,2017-08-20,0.07,1,271
4293599,In front of the beach...,22289428,Carolina,,Centro,36.71824,-4.40996,Entire home/apt,49,3,179,2020-10-09,2.52,1,0
4331252,Apartamento Centro Historico 1,20326063,Ernesto Y Angeles,,Centro,36.72299,-4.41978,Entire home/apt,56,5,42,2020-09-16,0.61,3,364
4337246,Big apartment in the historical center,22519248,Paula,,Centro,36.7232,-4.4207,Entire home/apt,65,3,254,2020-09-14,3.49,1,361
4374407,"AB.Malaga beach 15 min walking.huge terrace,views.",15443015,Maria,,Cruz De Humilladero,36.71193,-4.44121,Private room,100,61,21,2017-04-14,0.31,1,242
4394789,Centro histórico de Málaga,22814175,Nieves,,Centro,36.72137,-4.42094,Entire home/apt,59,4,11,2020-01-12,0.20,1,358
4398703,Quiet Apartment Historical Center 1,22835439,Bruno,,Centro,36.72278,-4.42472,Entire home/apt,29,2,31,2017-11-13,0.43,19,138
4402067,Loft Design in the Old Town,22848961,Sofia,,Centro,36.71929,-4.42699,Entire home/apt,60,2,27,2018-01-04,0.39,2,359
4459261,Artistic Apartment in Picasso Neigh,12439454,Diego José,,Centro,36.72538,-4.41912,Entire home/apt,45,1,245,2020-08-22,3.50,1,348
4463155,Apartament 2 people,23156433,María,,Centro,36.71742,-4.42526,Entire home/apt,70,2,10,2019-08-13,0.15,3,365
4478206,PEDREGALEJO BEACH,11168684,Carmen,,Este,36.72093,-4.37509,Entire home/apt,35,5,71,2020-03-02,1.05,1,364
4515641,Habitación Hotel paraiso al mar,11115185,Hilda,,Churriana,36.66259,-4.46024,Private room,77,2,7,2018-09-16,0.11,1,364
4531182,Apartment at the city center,19957169,Comam,,Centro,36.71912,-4.42794,Entire home/apt,39,1,161,2020-09-08,2.48,3,270
4554815,Apartamento 1 Bdr Mar y Arte,23613433,Juan Luis,,Centro,36.72213,-4.41973,Entire home/apt,43,2,5,2016-05-11,0.08,8,364
4600663,Wonderfull falt whith views. Centre,23844711,José Manuel,,Centro,36.72883,-4.41357,Entire home/apt,55,3,95,2020-03-09,1.34,2,365
4604111,Loft in the heart of Malaga,16903144,Francisco,,Centro,36.72041,-4.42296,Entire home/apt,79,6,221,2020-03-11,3.11,1,58
4634360,MALAGA HISTORICAL CENTRE (SOHO),6141117,Jose,,Centro,36.7121,-4.42527,Entire home/apt,89,4,7,2018-07-16,0.11,1,358
4636583,Cozy Apartament in the heart of Málaga with Pool,17556274,Fernando,,Centro,36.72592,-4.42006,Entire home/apt,32,2,18,2020-10-13,0.42,5,169
4657305,"Studio, Marqués de Guadiaro",23613433,Juan Luis,,Centro,36.72315,-4.41957,Entire home/apt,45,2,8,2020-02-08,0.12,8,364
4668428,BRIGHT STUDIO-ESPECERIA STREET,11778619,Arantxa,,Centro,36.72086,-4.42314,Entire home/apt,38,3,156,2020-09-14,2.21,7,354
4682525,Lovely flat with Parking Old Town C 2,14922045,Jorge,,Centro,36.72389,-4.42451,Entire home/apt,27,2,156,2020-09-28,2.18,2,350
4751452,"NICE PRICES!!! Málaga essentially, WIFI.",3083727,Loly & José Antonio,,Este,36.71752,-4.35034,Entire home/apt,134,3,14,2019-06-25,0.22,11,364
4800893,Modern 1 bedroom city center flat,24734792,Elena,,Centro,36.72349,-4.41524,Entire home/apt,49,1,82,2020-08-25,1.21,1,230
4805389,Quiet rooftop apartment city centre,24754974,Max,,Centro,36.72464,-4.42177,Entire home/apt,111,4,33,2019-08-17,0.48,1,364
4814700,Apart. 1 Bdr.  Marqués de Guadiaro,23613433,Juan Luis,,Centro,36.72315,-4.41957,Entire home/apt,48,2,11,2020-10-12,0.17,8,364
4815049,"Apto. Superior, Marqués de Guadiaro",23613433,Juan Luis,,Centro,36.72315,-4.41957,Entire home/apt,50,2,3,2020-08-07,0.28,8,364
4815312,"Penthouse, Marqués de Guadiaro",23613433,Juan Luis,,Centro,36.72315,-4.41957,Entire home/apt,93,2,29,2019-10-16,0.41,8,364
4834559,"Apartment balcony (2A), Mar y Arte",23613433,Juan Luis,,Centro,36.72213,-4.41973,Entire home/apt,38,2,27,2020-08-21,0.40,8,358
4834767,"Apart. sup. con balcón, Mar y Arte",23613433,Juan Luis,,Centro,36.72213,-4.41973,Entire home/apt,46,2,2,2020-02-29,0.03,8,364
4842824,Modern apartment in city centre. StaySAFE,24922657,Samuel,,Centro,36.72395,-4.41965,Entire home/apt,28,7,79,2020-08-15,1.12,1,82
4857448,Unique 1 bedroom in Malaga's city centre,24988780,Fred,,Centro,36.72038,-4.41915,Entire home/apt,55,3,66,2020-08-17,0.94,2,230
4864535,HEART OLD TOWN-WELL LOCATED!,5895070,Arantxa & George,,Centro,36.72166,-4.42419,Entire home/apt,33,3,153,2020-10-13,2.16,3,351
4900020,Apartment Málaga center,25221519,Eduardo,,Centro,36.72931,-4.41425,Entire home/apt,27,1,292,2020-09-13,4.27,2,347
4921722,Central apartment in Soho Málaga,25349919,Angel,,Centro,36.71768,-4.42248,Entire home/apt,1000,300,33,2017-09-19,0.48,1,365
4959767,Modern central apartment,19110429,Gary,,Centro,36.72455,-4.42063,Entire home/apt,95,4,48,2020-08-22,0.71,2,358
4964312,Apartamento de diseño en el centro.,14995276,JuanmaTellez,,Centro,36.72441,-4.41781,Entire home/apt,75,5,5,2018-08-05,0.07,2,364
4972368,Almendro amazing views with pool and Tennis,25632968,Claire,,Centro,36.72008,-4.42077,Entire home/apt,150,2,0,,,7,364
4972409,El Bougainvillea with pool and amazing views,25632968,Claire,,Este,36.75861,-4.32466,Entire home/apt,124,2,0,,,7,364
4972419,"Jasmine with amazing views, pool and tennis",25632968,Claire,,Este,36.75827,-4.32745,Entire home/apt,121,2,0,,,7,364
4975478,"Charming, spacious & central",2986899,Andrés,,Centro,36.73031,-4.4149,Entire home/apt,43,3,198,2020-10-27,2.85,5,365
4979084,Quiet and economic apartament in Málaga,25121097,Pablo,,Bailen-Miraflores,36.72486,-4.43577,Entire home/apt,24,1,413,2020-10-11,5.95,1,180
5008911,Stylish 2 bedroom  in Malaga Center,16663600,Maria,,Centro,36.72104,-4.41911,Entire home/apt,77,4,33,2020-07-30,0.49,6,310
5010659,Victoria 13- F. FreshApartments by Bossh!,3376700,Freshlanding,,Centro,36.72484,-4.41504,Entire home/apt,35,2,45,2020-08-21,0.66,21,112
5032172,Frailes  3A  FreshApartments by Bossh,3376700,Freshlanding,,Centro,36.72586,-4.41772,Entire home/apt,35,2,15,2019-10-16,0.22,21,136
5032238,Frailes 1A  FreshApartments by Bossh Hotels,3376700,Freshlanding,,Centro,36.72588,-4.41896,Entire home/apt,34,2,35,2019-09-07,0.50,21,136
5034005,Cheap Room Plaza Merced F,6478123,Michael,,Centro,36.72378,-4.41723,Private room,15,1,85,2020-10-13,1.86,6,76
5034416,Cheap Room Plaza Merced C,6478123,Michael,,Centro,36.72251,-4.41721,Private room,16,1,89,2020-09-22,1.28,6,55
5054197,Entire house for groups or families.,24396572,Jose Carlos,,Este,36.72193,-4.3781,Entire home/apt,239,5,75,2020-08-22,1.18,1,340
5068826,"PASEANDO AL CENTRO HISTÓRICO , 2 BAÑOS,WIFI GRATIS",20388134,Olga,,Centro,36.72049,-4.43005,Entire home/apt,80,150,60,2020-08-31,0.88,1,180
5074433,DUPLEX B  4 PAX  PLAYA & GOLF,9441553,Rafael TUDELA,,Este,36.72195,-4.38039,Entire home/apt,50,2,50,2020-01-06,0.75,3,0
5075813,"Confortable, tranquilo y céntrico.",26160719,Catalina,,Centro,36.71393,-4.42953,Entire home/apt,41,2,254,2020-09-27,3.63,3,328
5090164,New luxury 1 bedr Malaga's Center,16663600,Maria,,Centro,36.72073,-4.41885,Entire home/apt,59,3,6,2020-08-09,0.09,6,61
5108768,Your sweet home in La Costa del Sol,26397141,Marina,,Centro,36.71062,-4.42769,Entire home/apt,65,3,42,2020-03-10,0.62,1,208
5114247,Homely apartament,7222872,Ana,,Centro,36.72856,-4.41406,Entire home/apt,29,2,6,2016-03-25,0.09,1,175
5129075,Studio apartment in Malaga,10333494,Carlos,,Este,36.72952,-4.36626,Entire home/apt,35,5,24,2019-09-22,0.36,1,356
5155803,Apartment Plaza Constitucion Malaga WIFI Elevator,26662922,Manuel,,Centro,36.72152,-4.4211,Entire home/apt,999,3,19,2019-06-14,0.30,3,365
5173938,Nice cozy & quiet apartment next downtown,25430691,Carlos,,Centro,36.72687,-4.41011,Entire home/apt,39,3,149,2020-09-29,2.17,1,362
5179401,A relaxing country retreat.,26534095,Angela,,Este,36.79591,-4.38009,Entire home/apt,75,4,37,2018-08-27,0.54,1,365
5181473,Real spanish life in Malaga,26798879,Louise,,Este,36.72083,-4.36614,Entire home/apt,55,2,47,2020-04-01,0.69,1,271
5187013,Bright and spacious duplex in old town Málaga.,3523756,Maryam,,Centro,36.72259,-4.4238,Entire home/apt,63,4,31,2020-01-07,0.52,1,358
5189296,Spacious Modern 3-BR Historic Centre w Pool access,5344810,Brian,,Centro,36.72666,-4.42289,Entire home/apt,57,3,121,2020-03-15,1.85,6,277
5216030,Apartamento en plaza de la merced. Centro Malaga.,14995276,JuanmaTellez,,Centro,36.72269,-4.41657,Entire home/apt,65,4,9,2019-11-08,0.14,2,365
5223856,"Cozy Studio,Live the Culture & Relax in the Center",611895,Luis & Celeste,,Centro,36.72295,-4.42398,Entire home/apt,37,3,184,2020-10-18,2.73,4,55
5244452,Plaza de la Merced / Center,27196327,Eva,,Centro,36.72218,-4.41877,Entire home/apt,54,4,199,2020-07-25,2.93,1,363
5244818,APARTAMENTO - LOFT EN MÁLAGA,1297670,Ab Apartamentos,,Centro,36.7226,-4.42863,Entire home/apt,53,1,5,2020-03-07,0.44,15,121
5246486,Apartamento en Málaga,1297670,Ab Apartamentos,,Bailen-Miraflores,36.72845,-4.43578,Entire home/apt,48,2,7,2020-03-08,0.10,15,364
5246487,Apartamento céntrico en Málaga,1297670,Ab Apartamentos,,Centro,36.72294,-4.42939,Entire home/apt,75,1,16,2020-08-29,0.23,15,144
5247595,Gillermina´s House Historic Center,19614259,Cristian,,Centro,36.72335,-4.42062,Entire home/apt,219,6,48,2020-09-02,0.71,1,0
5256045,Beachside apartment in Málaga. VTF/MA/03993,9982925,Dori,,Este,36.71954,-4.36808,Entire home/apt,108,6,29,2019-08-31,0.42,1,152
5267716,Studio Flat in Historical Center 1,22835439,Bruno,,Centro,36.72455,-4.42411,Entire home/apt,28,2,14,2016-09-03,0.21,19,140
5301828,Duplex 4pax Hist Center A/C WIFI optional parking,11693642,Natalia,,Centro,36.72361,-4.42211,Entire home/apt,44,60,7,2018-08-09,0.11,4,244
5312654,Luxury Villa in Malaga City,27304443,HELIX Gestión De Alquiler,,Este,36.73937,-4.35842,Entire home/apt,329,3,1,2020-08-05,0.34,1,62
5318317,Suncity Loft Carreteria,16584611,María,,Centro,36.72426,-4.42133,Entire home/apt,42,2,107,2019-10-01,1.54,43,345
5318561,Malaga City Center Apartment,27552920,Adrian,,Centro,36.72077,-4.42252,Entire home/apt,72,3,23,2020-02-29,0.34,1,365
5324535,Apartamento en Málaga al lado de la playa,24175135,Maria,,Centro,36.72116,-4.40481,Entire home/apt,79,4,173,2020-08-30,2.55,2,344
5335520,Apartamento 4 Dormitorios 8 a 10,11413074,Juan Jose,,Centro,36.72242,-4.42202,Entire home/apt,214,1,11,2017-06-08,0.17,2,365
5352809,Casa en centro histórico de Málaga,27744613,Olga,,Centro,36.72489,-4.42154,Entire home/apt,80,2,97,2020-02-28,1.47,1,362
5367877,Apartamento de 2 habitaciones,27587047,Apartamentos Gibralfaro,,Centro,36.72105,-4.41988,Entire home/apt,68,1,0,,,3,364
5377809,Apartment in Malaga Historic Centre,2489890,Fede,,Centro,36.71863,-4.42403,Entire home/apt,52,2,121,2020-08-20,1.78,13,94
5381012,Apartamento diseño - estudio,27587047,Apartamentos Gibralfaro,,Centro,36.72031,-4.42141,Entire home/apt,54,1,4,2020-10-25,0.06,3,359
5381100,Apartamento de 1 habitacion,27587047,Apartamentos Gibralfaro,,Centro,36.72145,-4.42089,Entire home/apt,56,1,0,,,3,364
5382038,Quiet Apartment Historical Center 2,22835439,Bruno,,Centro,36.72346,-4.42497,Entire home/apt,29,2,8,2015-12-08,0.12,19,132
5397890,Studio in Malaga Center,2489890,Fede,,Centro,36.7254,-4.42046,Entire home/apt,42,3,110,2020-08-06,1.61,13,94
5399201,Cool Apartment on the Plaza Merced,6478123,Michael,,Centro,36.72475,-4.41836,Entire home/apt,88,3,156,2020-09-08,2.26,6,348
5450868,2. Casita de madera,28231965,Ludero,,Puerto de la Torre,36.7445,-4.45523,Entire home/apt,28,2,17,2019-03-03,0.33,3,363
5450909,Apartamento semi rural,28231965,Ludero,,Puerto de la Torre,36.74515,-4.45333,Entire home/apt,31,2,54,2020-04-30,1.04,3,179
5451045,DISFRUTA EL CENTRO HISTORICO (1),9598080,Unisierra,,Centro,36.71824,-4.42134,Entire home/apt,8000,2,13,2018-10-14,0.19,4,244
5454486,Apartamento en Centro Histórico 3,20326063,Ernesto Y Angeles,,Centro,36.72465,-4.42032,Entire home/apt,66,5,47,2020-02-20,0.76,3,61
5461321,Malaga Exclusive Penthouse Private Solarium B,8544512,Malaga Center Flat,,Centro,36.72209,-4.41114,Entire home/apt,75,2,20,2020-08-25,0.29,36,365
5465561,Studio Flat in Historical Center 2,22835439,Bruno,,Centro,36.72591,-4.42446,Entire home/apt,28,2,21,2018-01-28,0.31,19,141
5466146,Lovely apartment in Soho.,27831164,Maria Estrella,,Centro,36.71501,-4.42321,Entire home/apt,128,1,173,2020-08-28,2.55,1,364
5467863,Malaga Exclusive Paseo Reding 1,8544512,Malaga Center Flat,,Centro,36.72153,-4.41221,Entire home/apt,59,2,9,2018-07-22,0.13,36,351
5511218,MALAGA city center,12963003,Maria Jesus,,Centro,36.72515,-4.42698,Entire home/apt,163,1,41,2019-09-01,0.61,5,365
5511275,ESTUDIO AZUL centrico con patio.,12963003,Maria Jesus,,Centro,36.72541,-4.42778,Entire home/apt,34,3,31,2020-02-19,0.48,5,365
5524258,Centrico duplex .Grupos.,12963003,Maria Jesus,,Centro,36.72648,-4.42731,Entire home/apt,112,1,44,2020-03-06,0.66,5,365
5553123,Charming 1 BR apt centricly located,11318862,Palma,,Centro,36.72002,-4.42275,Entire home/apt,70,4,53,2020-07-26,0.81,5,294
5579484,NEW Bright Cozy Apt Historic Centre. Fast reply,5437078,Maricruz,,Centro,36.7245,-4.41938,Entire home/apt,75,2,23,2019-07-31,0.34,2,119
5596157,"Apartamento centro histórico, Wi-Fi fiber optic.",29016701,Álvaro,,Centro,36.72327,-4.42046,Entire home/apt,37,2,34,2020-08-11,0.97,2,360
5614184,Mimo Room,7082899,Greg,,Centro,36.72636,-4.42272,Private room,17,1,241,2020-10-03,3.54,11,328
5614701,New apartment in the center.,29103612,Sheila,,Centro,36.72517,-4.42173,Entire home/apt,59,2,118,2020-03-08,1.75,1,270
5645911,Malaga Exclusive Paseo Reding 2,8544512,Malaga Center Flat,,Centro,36.72203,-4.41184,Entire home/apt,59,3,19,2017-10-05,0.29,36,355
5658492,Victoria de Alba House. Apartment 2,29329338,Victoria,,Centro,36.72518,-4.41744,Entire home/apt,51,2,91,2020-02-23,1.34,3,43
5670106,HOUSE  WITH  LOVELY PRIVATE GARDEN,28297600,Javier,,Ciudad Jardin,36.74979,-4.42395,Entire home/apt,72,1,68,2020-05-30,1.03,2,319
5693344,Estudio-Loft 1º F1 (A.T. PINOVO),46375971,Alicia,,Centro,36.72416,-4.42723,Entire home/apt,56,2,83,2020-07-31,1.22,1,0
5695543,Habit. doble en Centro Malaga 2,29527981,Jorge Miguel,,Centro,36.72468,-4.42344,Private room,22,1,73,2019-12-31,1.08,2,364
5696367,Lovely flat  Old Town Private Parking free,14922045,Jorge,,Centro,36.72643,-4.42343,Entire home/apt,34,2,123,2020-10-14,2.00,2,333
5725168,habitación centro Malaga  1,29527981,Jorge Miguel,,Centro,36.72517,-4.42352,Shared room,20,1,36,2020-02-15,0.53,2,365
5731620,Acogedor y bien ubicado. Wifi,3083727,Loly & José Antonio,,Cruz De Humilladero,36.72124,-4.44854,Entire home/apt,92,3,9,2018-09-23,0.13,11,359
